"owis","site"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZG","http://www.peelraam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZJ","http://www.ksu-paulusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZL","http://deschakel.ogperspecto.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZO","http://www.3musketiers.info"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZQ","http://www.skobscholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZS","http://www.rehoboth-school.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZT","http://www.merula.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZV","http://www.basisschooldewieling.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZW","http://www.sintjozefmoordrecht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/14ZZ","http://www.depaedwizer-meilan.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AB","http://www.bsfatima.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AH","http://www.pcslwd.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AI","http://www.paulusschoolhilversum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AK","http://www.sbodesatelliet.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AL","http://www.horizondelft.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AN","http://www.obswereldwijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AS","http://www.obs-oleander.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AU","http://www.tweemaster.info"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AV","http://www.obsdefinne.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15AZ","http://www.westermarskoalle.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BD","http://www.hasperschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BG","http://www.derank.scopescholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BH","http://www.groenehartscholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BI","http://www.hoffenne.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BK","http://www.driestar-educatief.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BO","http://www.spcol.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BP","http://www.springplanke-pcbodongeradeel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BQ","http://www.johannescalvijn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BR","http://www.weslyschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BS","http://www.sondervick.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BT","http://www.dehochte.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BU","http://www.bmdbdelinde.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BV","http://www.devonder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15BX","http://www.spoorbuurtschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CA","http://www.bs-heilighart.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CC","http://www.vcpo-scholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CG","http://www.nbsdesterren.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CM","http://www.stjancasteren.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CO","http://www.roncallischool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CP","http://www.aloysiusmaasland.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CQ","http://www.kbsnobelaer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CR","http://www.bsnijnsel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CS","http://www.passepartout.kerobei.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CU","http://www.molenven.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CX","http://www.denhoeksteen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CY","http://www.sintjozefbasisschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15CZ","http://www.aloysiusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DA","http://www.antoniusschool.com"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DB","http://www.PetrusenPaulusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DC","http://www.bsdebolster.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DD","http://www.bsdedriesprong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DF","http://www.janvanschengen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DI","http://www.sintgertrudis.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DK","http://www.ksu-ariensschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DL","http://www.mgrbekkersschoolveendam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DM","http://www.christoffelwaalre.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DN","http://www.cso-deboog.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DP","http://www.cnsdewegwijzer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DS","http://www.hdecockschoolulrum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DT","http://www.dedorenhagen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DU","http://www.cbshetbakenwesterlee.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DV","http://www.basisschoolsab.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DW","http://www.bsdenieuweveste.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15DZ","http://www.mlking-schoolso.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15ED","http://www.obsdehorsten.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EF","http://www.obstheothijssen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EG","http://www.hetveldboeket.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EI","http://www.dewensvogel-dieren.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EJ","http://www.loepschiedam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EO","http://www.libanonlyceum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EP","http://www.deommewending.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EQ","http://www.obsdewereldwijzer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15ET","http://www.skoatterwiis.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15EX","http://www.obsdepioniers.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FD","http://www.odswindkracht10.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FE","http://www.spelevaert.unicoz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FH","http://rkbsdeklimboom-ssba.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FJ","http://www.cbs-haimstee.picto.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FK","http://www.aloysius-bs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FL","http://www.pcbdebranding.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FM","http://www.wingerdlelystad.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FO","http://www.kindenonderwijsrotterdam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FQ","http://www.titus-brandsmaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FR","http://www.schoterduijn.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FS","http://www.montessori-houten.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FT","http://www.rembrandtschooldelft.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FU","http://www.bsoverhoven-sittard.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FX","http://www.brederodedalton.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15FZ","http://www.obsdebadde.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GC","http://www.deboarne.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GF","http://www.amersfoordtschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GH","http://www.ambyld.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GL","http://www.gvprinsterer.scopescholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GR","http://www.hofdijckschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GT","http://www.dewilsdonck.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GW","http://www.windroosgoffert.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15GX","http://www.deltascholen.org"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HB","http://www.kbsdekubus.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HJ","http://www.oldenije.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HQ","http://www.campherbeek.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HR","http://www.obsdecatamaran.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HT","http://www.deviolier.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HV","http://www.de-stapvoorde.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HW","http://www.degarven.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HX","http://www.tvo-rotterdam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15HY","http://www.janligthartvld.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IB","http://www.opegrins.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IC","http://www.montessorischoolapollo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IE","http://www.jan-vermeer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IH","http://www.hettalent.info"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IK","http://www.kolmenscate.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IQ","http://www.montessori-bs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IR","http://www.hetmozaiek-lelystad.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IS","http://www.hetkwadrant-boz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IV","http://www.deprinsmauritsschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IX","http://www.trimaranonline.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15IY","http://www.montessoriroermond.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JC","http://www.anninksschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JD","http://www.startblokdonkerbroek.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JF","http://www.detoonladder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JG","http://www.obsdemusselhorst.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JI","http://www.houtuyn-vlieger.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JJ","http://www.ittreddeste.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JM","http://www.usgym.nl/"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JN","http://www.rietveldschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JS","http://www.samenopweg.scopescholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JT","http://www.rkbsderuif.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JU","http://www.bernhardschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JV","http://www.dekwakelschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JW","http://www.delaarakker.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15JZ","http://www.deduinsprong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KA","http://www.kc-dekameleon.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KE","http://www.dewester.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KG","http://www.obs-detille.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KH","http://www.keerkring.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KI","http://www.vanheemskerckschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KJ","http://www.vuurvogel-assen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KL","http://www.obsdetweemaster.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KN","http://www.klinkerschiedam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KQ","http://www.obszigt.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KR","http://www.wolfert.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KT","http://www.devlindervallei.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KU","http://www.de-feart.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KV","http://www.teldersschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15KX","http://www.obsjulesverne.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LA","http://www.deleeuwenburch.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LC","http://www.wilkeshuisschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LE","http://www.elzenhoek.unicoz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LG","http://www.cbsdekern.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LH","http://www.3sprong.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LL","http://www.augustinusschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LN","http://www.montessorischool-hhw.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LO","http://www.onssbo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LQ","http://www.debrondelft.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LV","http://www.demeander.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15LX","http://www.odsdevuurvogel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15MH","http://www.depoolster.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15ML","http://www.caeciliaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15MO","http://www.demeiboom.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15MP","http://www.ksu-despits.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15MR","http://www.de-zevenster.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15MU","http://www.meesterverwers.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15MW","http://www.theothijssenschool-sappemeer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NA","http://www.obswest.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NB","http://www.schaddeveld-dieren.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15ND","http://www.obsdekubusalmelo.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NE","http://www.dunamare.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NI","http://www.kanschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NJ","http://www.lucasvanleyden.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NM","http://www.simoncarmiggeltschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NR","http://www.schrijverke.unicoz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NS","http://www.aventurijn-onzewijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NU","http://www.avonturijnhilversum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NX","http://www.montwildzang.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NY","http://www.praktijkschoolbreda.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15NZ","http://www.brug-zwijndrecht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OF","http://www.veldrakker.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OH","http://www.detoermalijnspijkenisse.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OK","http://www.obsakkrum.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OM","http://www.schoonhovenscollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OP","http://www.diktromschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OR","http://www.de-ynset.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OU","http://www.dewindroos.scopescholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OY","http://www.adelbertusschool-saks.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15OZ","http://www.drieslag.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PB","http://www.bs-oberon.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PD","http://www.ksu-dezevengaven.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PE","http://www.wilhelmina.unicoz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PG","http://www.obsdevuurtoren.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PJ","http://www.obs-demeerpaal.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PM","http://www.obs-veldkei-assen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PO","http://www.obsdewonderwind.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PP","http://www.scholengroepveluwezoom.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PV","http://www.obsdezevensprong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PW","http://www.compagnonsschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PX","http://www.obs-merenwijk.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15PZ","http://www.eglantierdelft.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15QA","http://www.obsdebrandaris.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15QG","http://horizon-lelystad.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15QL","http://www.bs-kon-julianaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15QM","http://www.devleugel.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15QW","http://www.rgomiddelharnis.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15QY","http://www.deschakelrotsterhaule.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RE","http://www.deommelander.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RG","http://www.sintjozefschoolamsterdam.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RJ","http://www.kcboschveld.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RK","http://www.de-aldenhove.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RL","http://www.ksu-hetschateiland.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RM","http://www.dejacobsvlinder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RP","http://www.duynvaerder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RT","http://www.obsheidemeer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15RZ","http://www.stepopoa.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SC","http://www.erasmiaans.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SF","http://www.weesboom.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SG","http://www.tjongerschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SH","http://www.de-meerpaal.leiden.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SK","http://www.houthoeffe.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SM","http://www.depaladijn.nu"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SP","http://www.cypressenhof-onzewijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SQ","http://www.schakellelystad.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SW","http://www.kon-beatrixschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SY","http://www.montessorischoolhelmond.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15SZ","http://www.bron-zwijndrecht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15TF","http://www.obsdebranding.net"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15TG","http://www.obsdetwafisken.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15TJ","http://www.haskerplak.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15TL","http://www.nldata.nl/hetlichtbaken"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15TO","http://www.spilcentrumacht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15TV","http://www.deklumpert.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UA","http://www.meerwerf.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UB","http://www.obsdebolder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UC","http://www.zwanenbos.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UF","http://www.hetwonderwoud.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UJ","http://www.dekringhaarlem.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UN","http://www.sevenaer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UO","http://www.dukdalf-leiden.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UP","http://www.obsliereland.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UT","http://www.regenboog.unicoz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UU","http://www.wilgenhof-onzewijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UV","http://www.pcbohetanker.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UW","http://www.driestromenland.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15UZ","http://www.de-piramide.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VA","http://www.vanhasseltschool.org"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VC","http://www.kbsdezonnewende.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VE","http://www.fonteindenhelder.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VF","http://www.montessori-deflierefluiter.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VH","http://www.juliana-zwijndrecht.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VL","http://www.krullevaar.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VM","http://www.obsdevogelenzang.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VN","http://www.archipelscholen.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VO","http://www.rearderhiem.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VQ","http://www.stellingwerfcollege.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VR","http://www.sterrenschoolbikube.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VS","http://www.lytsemienskop.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VU","http://www.paletnet.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VY","http://www.margarethaschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15VZ","http://www.bs-windwijzer.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WG","http://www.ksu-gertrudis.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WH","http://www.ikcstellanova.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WI","http://www.plataanschool.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WK","http://www.regenboog-lelystad.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WQ","http://www.obscirkel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WT","http://www.obsdewijdewereld.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WU","http://www.alb-agnes.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WV","http://www.obsviersprong.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WW","http://www.fontein.org"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15WZ","http://www.obsdenbongerd.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15XA","http://www.ocdewissel.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15XB","http://www.paulus.unicoz.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15XC","http://www.acaciahof-onzewijs.nl"
"http://lod.duo.nl/rio/id/erkendeonderwijsinstelling/15XD","http://www.pcbohetmozaik.nl"
